pitch_type,px,pz,des,num,gameday_link,start_speed,spin_dir,spin_rate,pfx_x,pfx_z,type,pitcher_name,event,stand,Pitch_Type,Foul,InPlay,Miss,Swing
CU,-0.287,1.614,Foul,13,gid_2016_05_29_lanmlb_nynmlb_1,74,9.706,1468.765,1.58,-9.31,S,Clayton Kershaw,Strikeout,R,Curve Ball,TRUE,FALSE,FALSE,TRUE
SL,-0.892,2.148,Swinging Strike,13,gid_2016_05_29_lanmlb_nynmlb_1,89.3,208.307,820.298,-2.01,3.69,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.419,2.891,Foul,14,gid_2016_05_29_lanmlb_nynmlb_1,93.8,177.431,2580.823,0.57,12.73,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
CU,-0.281,1.006,Swinging Strike (Blocked),14,gid_2016_05_29_lanmlb_nynmlb_1,73.9,349.635,1591.435,-1.84,-10.14,S,Clayton Kershaw,Strikeout,R,Curve Ball,FALSE,FALSE,TRUE,TRUE
FF,-1.035,3.132,"In play, out(s)",15,gid_2016_05_29_lanmlb_nynmlb_1,93.9,171.556,2286.517,1.7,11.39,X,Clayton Kershaw,Groundout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,-1.014,0.694,Swinging Strike,21,gid_2016_05_29_lanmlb_nynmlb_1,86.2,246.751,627.825,-3.17,1.31,S,Clayton Kershaw,Groundout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,0.507,2.082,"In play, out(s)",21,gid_2016_05_29_lanmlb_nynmlb_1,93.6,171.762,2168.376,1.55,10.69,X,Clayton Kershaw,Groundout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,0.014,2.319,Foul,22,gid_2016_05_29_lanmlb_nynmlb_1,92.3,171.33,2016.552,1.55,10.09,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-0.22,4.572,Swinging Strike,22,gid_2016_05_29_lanmlb_nynmlb_1,91.6,173.197,2264.044,1.37,11.45,S,Clayton Kershaw,Strikeout,R,Four-Seam,FALSE,FALSE,TRUE,TRUE
FF,-0.125,1.594,"In play, out(s)",23,gid_2016_05_29_lanmlb_nynmlb_1,94.4,166.143,2784.005,3.31,13.38,X,Clayton Kershaw,Groundout,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
CU,0.051,2.356,Foul,28,gid_2016_05_29_lanmlb_nynmlb_1,73.4,3.533,1551.842,0.61,-9.95,S,Clayton Kershaw,Groundout,R,Curve Ball,TRUE,FALSE,FALSE,TRUE
SL,-0.651,2.311,Foul,28,gid_2016_05_29_lanmlb_nynmlb_1,88.2,178.167,1235.189,0.21,6.52,S,Clayton Kershaw,Groundout,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,-0.657,2.372,"In play, out(s)",28,gid_2016_05_29_lanmlb_nynmlb_1,89,185.97,735.039,-0.4,3.76,X,Clayton Kershaw,Groundout,R,Slider,FALSE,TRUE,FALSE,TRUE
SL,-0.157,1.055,Swinging Strike,29,gid_2016_05_29_lanmlb_nynmlb_1,84.4,304.864,667.273,-3.05,-2.17,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
CU,0.225,1.114,Swinging Strike (Blocked),29,gid_2016_05_29_lanmlb_nynmlb_1,73.4,353.504,1683.911,-1.24,-10.96,S,Clayton Kershaw,Strikeout,R,Curve Ball,FALSE,FALSE,TRUE,TRUE
SL,-0.43,0.767,Swinging Strike,30,gid_2016_05_29_lanmlb_nynmlb_1,87.7,218.729,961.966,-3.18,3.92,S,Clayton Kershaw,Double,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.317,2.964,"In play, no out",30,gid_2016_05_29_lanmlb_nynmlb_1,93.4,169.286,1935.7,1.79,9.4,X,Clayton Kershaw,Double,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,-0.091,2.271,Swinging Strike,31,gid_2016_05_29_lanmlb_nynmlb_1,88.7,205.845,839.269,-1.93,3.95,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.833,2.883,Foul,38,gid_2016_05_29_lanmlb_nynmlb_1,91.9,173.353,2241.21,1.31,11.23,S,Clayton Kershaw,Groundout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,0.986,3.108,"In play, out(s)",38,gid_2016_05_29_lanmlb_nynmlb_1,92.6,172.333,2291.819,1.54,11.4,X,Clayton Kershaw,Groundout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,-0.259,1.714,Swinging Strike,39,gid_2016_05_29_lanmlb_nynmlb_1,88.5,203.875,946.263,-2.03,4.54,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-0.36,2.192,Foul,40,gid_2016_05_29_lanmlb_nynmlb_1,87.8,207.707,948.459,-2.36,4.44,S,Clayton Kershaw,Groundout,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,0.499,3.467,Foul,40,gid_2016_05_29_lanmlb_nynmlb_1,93.1,175.676,2273.336,0.86,11.37,S,Clayton Kershaw,Groundout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,0.269,2.669,"In play, out(s)",40,gid_2016_05_29_lanmlb_nynmlb_1,88.6,166.866,1009.004,1.21,5.15,X,Clayton Kershaw,Groundout,R,Slider,FALSE,TRUE,FALSE,TRUE
SL,-0.563,1.115,Swinging Strike,45,gid_2016_05_29_lanmlb_nynmlb_1,87,211.605,929.711,-2.59,4.17,S,Clayton Kershaw,Flyout,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-0.576,0.87,Foul,45,gid_2016_05_29_lanmlb_nynmlb_1,86.9,228.254,453.353,-1.81,1.57,S,Clayton Kershaw,Flyout,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,-0.319,2.28,"In play, out(s)",45,gid_2016_05_29_lanmlb_nynmlb_1,93.3,170.004,2309.84,2.03,11.47,X,Clayton Kershaw,Flyout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,0.035,1.564,Swinging Strike,46,gid_2016_05_29_lanmlb_nynmlb_1,87.3,181.443,1008.703,-0.14,5.37,S,Clayton Kershaw,Strikeout,L,Slider,FALSE,FALSE,TRUE,TRUE
CU,0.643,2.225,Foul,46,gid_2016_05_29_lanmlb_nynmlb_1,73.6,4.499,1661.556,0.84,-10.67,S,Clayton Kershaw,Strikeout,L,Curve Ball,TRUE,FALSE,FALSE,TRUE
FF,-0.196,3.193,Foul,46,gid_2016_05_29_lanmlb_nynmlb_1,93.7,172.208,2222.159,1.51,10.96,S,Clayton Kershaw,Strikeout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.544,1.714,Foul,47,gid_2016_05_29_lanmlb_nynmlb_1,88.6,182.738,730.192,-0.19,3.84,S,Clayton Kershaw,Home Run,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,-0.871,1.709,Swinging Strike,47,gid_2016_05_29_lanmlb_nynmlb_1,87.3,199.394,676.08,-1.21,3.41,S,Clayton Kershaw,Home Run,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-0.579,1.776,Foul,47,gid_2016_05_29_lanmlb_nynmlb_1,87.1,196.756,876.302,-1.36,4.46,S,Clayton Kershaw,Home Run,R,Slider,TRUE,FALSE,FALSE,TRUE
CU,-0.362,1.876,"In play, run(s)",47,gid_2016_05_29_lanmlb_nynmlb_1,74,16.605,1863.981,3.4,-11.46,X,Clayton Kershaw,Home Run,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
SL,-0.047,2.392,Foul,48,gid_2016_05_29_lanmlb_nynmlb_1,85.5,256.909,654.337,-3.52,0.77,S,Clayton Kershaw,Groundout,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,-0.19,1.811,"In play, out(s)",48,gid_2016_05_29_lanmlb_nynmlb_1,88.7,192.41,1222.334,-1.39,6.26,X,Clayton Kershaw,Groundout,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,-0.548,2.985,"In play, out(s)",53,gid_2016_05_29_lanmlb_nynmlb_1,92.3,164.051,2270.549,3.23,11.28,X,Clayton Kershaw,Pop Out,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.238,3.801,Foul,54,gid_2016_05_29_lanmlb_nynmlb_1,92.4,174.663,2231.681,1.06,11.3,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,0.265,1.094,Swinging Strike,54,gid_2016_05_29_lanmlb_nynmlb_1,86,243.874,759.476,-3.69,1.77,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.512,3.037,"In play, out(s)",55,gid_2016_05_29_lanmlb_nynmlb_1,92.8,177.546,2226.925,0.48,11.24,X,Clayton Kershaw,Pop Out,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.063,2.762,"In play, no out",60,gid_2016_05_29_lanmlb_nynmlb_1,91.5,169.629,2463.241,2.29,12.47,X,Clayton Kershaw,Single,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.822,3.471,Foul,61,gid_2016_05_29_lanmlb_nynmlb_1,92.6,174.515,2432.327,1.2,12.47,S,Clayton Kershaw,Flyout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.62,2.51,"In play, out(s)",61,gid_2016_05_29_lanmlb_nynmlb_1,87.6,186.517,1015.095,-0.62,5.4,X,Clayton Kershaw,Flyout,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,0.22,2.287,Swinging Strike,62,gid_2016_05_29_lanmlb_nynmlb_1,93.7,173.217,2390.899,1.42,11.94,S,Clayton Kershaw,Lineout,L,Four-Seam,FALSE,FALSE,TRUE,TRUE
SL,-0.144,1.789,"In play, out(s)",62,gid_2016_05_29_lanmlb_nynmlb_1,86.4,214.292,718.937,-2.21,3.19,X,Clayton Kershaw,Lineout,L,Slider,FALSE,TRUE,FALSE,TRUE
FF,-0.273,2.637,Foul,6,gid_2016_09_09_lanmlb_miamlb_1,93.3,170.633,2731.379,2.24,13.53,S,Clayton Kershaw,Groundout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.388,1.433,"In play, out(s)",6,gid_2016_09_09_lanmlb_miamlb_1,89.5,184.311,1506.428,-0.58,7.69,X,Clayton Kershaw,Groundout,L,Slider,FALSE,TRUE,FALSE,TRUE
SL,-0.226,2.051,"In play, run(s)",7,gid_2016_09_09_lanmlb_miamlb_1,89.3,200.33,1487.774,-2.67,7.17,X,Clayton Kershaw,Home Run,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,0.407,2.632,Foul,8,gid_2016_09_09_lanmlb_miamlb_1,93.2,170.628,2554.662,2.11,12.74,S,Clayton Kershaw,Groundout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.22,2.345,"In play, out(s)",8,gid_2016_09_09_lanmlb_miamlb_1,89.4,203.761,1005.525,-2.11,4.74,X,Clayton Kershaw,Groundout,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,-0.316,2.476,Foul,9,gid_2016_09_09_lanmlb_miamlb_1,93.3,176.695,2516.202,0.73,12.58,S,Clayton Kershaw,Groundout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.666,0.769,Swinging Strike,9,gid_2016_09_09_lanmlb_miamlb_1,89.1,212.876,1197.948,-3.43,5.27,S,Clayton Kershaw,Groundout,L,Slider,FALSE,FALSE,TRUE,TRUE
CU,0.286,3.458,"In play, out(s)",9,gid_2016_09_09_lanmlb_miamlb_1,71.8,5.974,1771.248,1.22,-11.76,X,Clayton Kershaw,Groundout,L,Curve Ball,FALSE,TRUE,FALSE,TRUE
FF,-0.987,2.178,Foul,16,gid_2016_09_09_lanmlb_miamlb_1,93.2,179.838,2524.452,0.04,12.65,S,Clayton Kershaw,Double,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.682,3.07,Foul,16,gid_2016_09_09_lanmlb_miamlb_1,87.8,237.574,998.667,-4.45,2.78,S,Clayton Kershaw,Double,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,-0.945,3.139,"In play, no out",16,gid_2016_09_09_lanmlb_miamlb_1,93.7,180.729,2304.32,-0.15,11.55,X,Clayton Kershaw,Double,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.646,3.969,Foul Tip,17,gid_2016_09_09_lanmlb_miamlb_1,93.6,174.914,2329.125,1.05,11.71,S,Clayton Kershaw,Single,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
CU,0.018,3.104,"In play, run(s)",17,gid_2016_09_09_lanmlb_miamlb_1,72.5,350.646,1729.513,-1.86,-11.33,X,Clayton Kershaw,Single,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
FF,0.047,1.83,Foul,18,gid_2016_09_09_lanmlb_miamlb_1,93.5,169.413,2697.208,2.53,13.51,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.483,1.48,Swinging Strike,18,gid_2016_09_09_lanmlb_miamlb_1,89.4,213.842,910.11,-2.65,3.92,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,0.075,4.196,Foul,18,gid_2016_09_09_lanmlb_miamlb_1,92.7,178.274,2414.086,0.37,12.19,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.561,2.171,Foul,18,gid_2016_09_09_lanmlb_miamlb_1,88,213.445,770.988,-2.24,3.35,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,-0.372,1.473,Foul,18,gid_2016_09_09_lanmlb_miamlb_1,88.7,190.973,896.126,-0.91,4.64,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,-0.195,4.03,Foul,18,gid_2016_09_09_lanmlb_miamlb_1,92.8,171.719,2527.407,1.86,12.75,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,0.532,3.498,Swinging Strike,18,gid_2016_09_09_lanmlb_miamlb_1,92.1,178.99,2659.424,0.24,13.5,S,Clayton Kershaw,Strikeout,R,Four-Seam,FALSE,FALSE,TRUE,TRUE
FF,-0.242,4.133,Swinging Strike,19,gid_2016_09_09_lanmlb_miamlb_1,91.9,176.151,2596.808,0.89,13.2,S,Clayton Kershaw,Single,R,Four-Seam,FALSE,FALSE,TRUE,TRUE
SL,-0.667,1.412,"In play, no out",19,gid_2016_09_09_lanmlb_miamlb_1,86.9,235.579,692.112,-3.1,2.08,X,Clayton Kershaw,Single,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,-0.933,3.023,Foul Tip,20,gid_2016_09_09_lanmlb_miamlb_1,93.4,178.891,2420.902,0.24,12.23,S,Clayton Kershaw,Strikeout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-1.77,2.84,Foul,20,gid_2016_09_09_lanmlb_miamlb_1,92.4,184.719,2438.866,-1.03,12.38,S,Clayton Kershaw,Strikeout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-1.238,1.083,Swinging Strike,20,gid_2016_09_09_lanmlb_miamlb_1,89.4,227.67,663.415,-2.56,2.29,S,Clayton Kershaw,Strikeout,L,Slider,FALSE,FALSE,TRUE,TRUE
SL,-0.241,3.116,Foul,24,gid_2016_09_09_lanmlb_miamlb_1,85.5,178.67,867.254,0.11,4.66,S,Clayton Kershaw,Flyout,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,-0.482,2.022,"In play, out(s)",24,gid_2016_09_09_lanmlb_miamlb_1,92.6,171.331,2814.554,2.16,14.09,X,Clayton Kershaw,Flyout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,0.081,1.774,Swinging Strike,25,gid_2016_09_09_lanmlb_miamlb_1,88.2,197.5,758.75,-1.21,3.79,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,0.313,3.379,Foul,26,gid_2016_09_09_lanmlb_miamlb_1,92.9,177.794,2671.26,0.52,13.5,S,Clayton Kershaw,Single,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
CU,-0.635,1.173,Swinging Strike,26,gid_2016_09_09_lanmlb_miamlb_1,72.9,0.917,1785.163,0.19,-11.69,S,Clayton Kershaw,Single,L,Curve Ball,FALSE,FALSE,TRUE,TRUE
SL,-0.253,1.741,Foul,26,gid_2016_09_09_lanmlb_miamlb_1,88.8,198.56,1358.456,-2.27,6.72,S,Clayton Kershaw,Single,L,Slider,TRUE,FALSE,FALSE,TRUE
SL,-0.643,2.32,"In play, no out",26,gid_2016_09_09_lanmlb_miamlb_1,89.1,187.498,1401.034,-0.96,7.24,X,Clayton Kershaw,Single,L,Slider,FALSE,TRUE,FALSE,TRUE
SL,-0.91,3.82,Swinging Strike,27,gid_2016_09_09_lanmlb_miamlb_1,86.9,195.804,779.785,-1.14,3.97,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.015,4.154,Swinging Strike,27,gid_2016_09_09_lanmlb_miamlb_1,93.2,168.434,2521.928,2.56,12.44,S,Clayton Kershaw,Strikeout,R,Four-Seam,FALSE,FALSE,TRUE,TRUE
CU,-1.075,2.082,Foul,27,gid_2016_09_09_lanmlb_miamlb_1,72.3,1.013,1746.149,0.2,-11.49,S,Clayton Kershaw,Strikeout,R,Curve Ball,TRUE,FALSE,FALSE,TRUE
SL,-0.84,0.956,Foul,27,gid_2016_09_09_lanmlb_miamlb_1,87.5,215.361,891.372,-2.74,3.82,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,-1.206,3.315,Foul Tip,27,gid_2016_09_09_lanmlb_miamlb_1,87.4,209.926,1223.364,-3.28,5.66,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,-0.017,3.133,"In play, out(s)",5,gid_2016_09_14_lanmlb_nyamlb_1,93.6,178.546,2309.481,0.29,11.42,X,Clayton Kershaw,Groundout,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,0.564,2.83,Foul,6,gid_2016_09_14_lanmlb_nyamlb_1,93.2,173.982,2483.474,1.29,12.2,S,Clayton Kershaw,Strikeout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.238,0.825,Swinging Strike,6,gid_2016_09_14_lanmlb_nyamlb_1,91,179.81,1757.531,0.03,8.78,S,Clayton Kershaw,Strikeout,L,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.421,3.042,"In play, out(s)",7,gid_2016_09_14_lanmlb_nyamlb_1,94.2,173.072,2328.909,1.4,11.52,X,Clayton Kershaw,Groundout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.678,2.272,"In play, out(s)",12,gid_2016_09_14_lanmlb_nyamlb_1,92.2,172.082,2521.081,1.77,12.67,X,Clayton Kershaw,Lineout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.953,1.221,Swinging Strike,13,gid_2016_09_14_lanmlb_nyamlb_1,92.6,167.168,2396.277,2.69,11.77,S,Clayton Kershaw,Groundout,R,Four-Seam,FALSE,FALSE,TRUE,TRUE
CU,-0.115,1.68,"In play, out(s)",13,gid_2016_09_14_lanmlb_nyamlb_1,73,355.004,1671.735,-0.94,-10.77,X,Clayton Kershaw,Groundout,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
FF,-0.796,2.806,Foul,14,gid_2016_09_14_lanmlb_nyamlb_1,93.4,173.122,2267.963,1.36,11.25,S,Clayton Kershaw,Flyout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,0.078,2.16,"In play, out(s)",14,gid_2016_09_14_lanmlb_nyamlb_1,89,171.523,1769.365,1.36,9.08,X,Clayton Kershaw,Flyout,L,Slider,FALSE,TRUE,FALSE,TRUE
CU,0.025,2.233,"In play, out(s)",18,gid_2016_09_14_lanmlb_nyamlb_1,72.7,3.608,1542.594,0.63,-10.01,X,Clayton Kershaw,Groundout,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
FF,-0.029,2.082,"In play, out(s)",19,gid_2016_09_14_lanmlb_nyamlb_1,93.9,170.232,2369.781,2.01,11.63,X,Clayton Kershaw,Groundout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,0.644,1.698,Swinging Strike,20,gid_2016_09_14_lanmlb_nyamlb_1,90.3,194.437,1535.98,-1.96,7.57,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.728,2.824,"In play, out(s)",26,gid_2016_09_14_lanmlb_nyamlb_1,92.1,180.737,2621.58,-0.17,13.39,X,Clayton Kershaw,Pop Out,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.213,2.323,Foul,27,gid_2016_09_14_lanmlb_nyamlb_1,93.7,182.972,2517.704,-0.66,12.63,S,Clayton Kershaw,Groundout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.729,2.071,Foul,27,gid_2016_09_14_lanmlb_nyamlb_1,89.3,193.39,729.635,-0.89,3.68,S,Clayton Kershaw,Groundout,L,Slider,TRUE,FALSE,FALSE,TRUE
FF,-0.877,3.835,Foul,27,gid_2016_09_14_lanmlb_nyamlb_1,94.1,172.216,2739.548,1.84,13.44,S,Clayton Kershaw,Groundout,L,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.363,1.485,Foul,27,gid_2016_09_14_lanmlb_nyamlb_1,89.7,206.072,1065.233,-2.41,4.89,S,Clayton Kershaw,Groundout,L,Slider,TRUE,FALSE,FALSE,TRUE
CU,-0.758,2.195,Foul,27,gid_2016_09_14_lanmlb_nyamlb_1,72.9,355.564,1595.896,-0.81,-10.48,S,Clayton Kershaw,Groundout,L,Curve Ball,TRUE,FALSE,FALSE,TRUE
FF,-0.745,3.338,"In play, out(s)",27,gid_2016_09_14_lanmlb_nyamlb_1,94.7,175.401,2568.352,1.01,12.57,X,Clayton Kershaw,Groundout,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,-0.827,1.889,Foul,28,gid_2016_09_14_lanmlb_nyamlb_1,89.9,210.755,1080.367,-2.87,4.78,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,-1.114,2.442,Swinging Strike,28,gid_2016_09_14_lanmlb_nyamlb_1,86,257.028,508.07,-2.68,0.57,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,0.005,2.416,Foul,32,gid_2016_09_14_lanmlb_nyamlb_1,92.7,166.192,2701.179,3.29,13.34,S,Clayton Kershaw,Field Error,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.418,3.408,Swinging Strike,32,gid_2016_09_14_lanmlb_nyamlb_1,87.5,187.521,893.208,-0.62,4.67,S,Clayton Kershaw,Field Error,R,Slider,FALSE,FALSE,TRUE,TRUE
SL,-1.018,2.414,Foul,32,gid_2016_09_14_lanmlb_nyamlb_1,88.8,190.889,832.534,-0.83,4.27,S,Clayton Kershaw,Field Error,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,-0.642,2.584,"In play, no out",32,gid_2016_09_14_lanmlb_nyamlb_1,86.2,215.047,307.934,-0.95,1.31,X,Clayton Kershaw,Field Error,R,Slider,FALSE,TRUE,FALSE,TRUE
CU,0.072,1.581,"In play, no out",33,gid_2016_09_14_lanmlb_nyamlb_1,72.4,358.471,1663.299,-0.29,-11.06,X,Clayton Kershaw,Single,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
FF,-0.543,3.737,"In play, out(s)",34,gid_2016_09_14_lanmlb_nyamlb_1,93.1,177.308,2477.183,0.59,12.55,X,Clayton Kershaw,Sac Bunt,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,0.111,3.401,Swinging Strike,35,gid_2016_09_14_lanmlb_nyamlb_1,87.6,168.221,763.736,0.82,3.91,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.811,3.091,Foul,36,gid_2016_09_14_lanmlb_nyamlb_1,93.8,176.43,2361.191,0.74,11.76,S,Clayton Kershaw,Strikeout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,0.163,1.803,Foul,36,gid_2016_09_14_lanmlb_nyamlb_1,87.7,244.324,773.847,-3.69,1.73,S,Clayton Kershaw,Strikeout,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,-0.431,1.366,Swinging Strike,36,gid_2016_09_14_lanmlb_nyamlb_1,88.6,236.282,791.442,-3.48,2.28,S,Clayton Kershaw,Strikeout,R,Slider,FALSE,FALSE,TRUE,TRUE
FF,-0.066,2.274,"In play, out(s)",1,gid_2016_09_19_sfnmlb_lanmlb_1,93.1,184.726,2553.862,-1.06,12.75,X,Clayton Kershaw,Lineout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.063,2.871,Foul,2,gid_2016_09_19_sfnmlb_lanmlb_1,93.4,178.479,2490.997,0.33,12.51,S,Clayton Kershaw,Groundout,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
SL,-0.215,3.532,"In play, out(s)",2,gid_2016_09_19_sfnmlb_lanmlb_1,90.1,229.577,1177.399,-4.63,3.9,X,Clayton Kershaw,Groundout,R,Slider,FALSE,TRUE,FALSE,TRUE
FF,0.065,2.149,"In play, out(s)",3,gid_2016_09_19_sfnmlb_lanmlb_1,91.7,180.798,1998.544,-0.14,10.1,X,Clayton Kershaw,Lineout,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,-0.218,2.991,Foul,7,gid_2016_09_19_sfnmlb_lanmlb_1,91.7,175.885,2564.819,0.94,13,S,Clayton Kershaw,Pop Out,R,Four-Seam,TRUE,FALSE,FALSE,TRUE
FF,-0.629,3.42,Swinging Strike,7,gid_2016_09_19_sfnmlb_lanmlb_1,92.7,175.696,2276.593,0.86,11.33,S,Clayton Kershaw,Pop Out,R,Four-Seam,FALSE,FALSE,TRUE,TRUE
SL,-0.544,1.801,Foul,7,gid_2016_09_19_sfnmlb_lanmlb_1,90.9,190.938,1518.965,-1.47,7.58,S,Clayton Kershaw,Pop Out,R,Slider,TRUE,FALSE,FALSE,TRUE
FF,0.045,3.14,"In play, out(s)",7,gid_2016_09_19_sfnmlb_lanmlb_1,93.7,172.111,2442.699,1.67,12.03,X,Clayton Kershaw,Pop Out,R,Four-Seam,FALSE,TRUE,FALSE,TRUE
SL,-0.336,1.925,Foul,8,gid_2016_09_19_sfnmlb_lanmlb_1,87.5,242.377,844.273,-3.95,2.02,S,Clayton Kershaw,Flyout,R,Slider,TRUE,FALSE,FALSE,TRUE
SL,-0.531,2.552,Foul,8,gid_2016_09_19_sfnmlb_lanmlb_1,86.2,256.377,559.527,-2.94,0.67,S,Clayton Kershaw,Flyout,R,Slider,TRUE,FALSE,FALSE,TRUE
CU,0.161,2.598,"In play, out(s)",8,gid_2016_09_19_sfnmlb_lanmlb_1,72.9,353.557,1570.078,-1.13,-10.07,X,Clayton Kershaw,Flyout,R,Curve Ball,FALSE,TRUE,FALSE,TRUE
FF,-0.573,2.955,"In play, no out",9,gid_2016_09_19_sfnmlb_lanmlb_1,94.1,175.264,2697.886,1.11,13.39,X,Clayton Kershaw,Single,L,Four-Seam,FALSE,TRUE,FALSE,TRUE
FF,0.75,3.212,Swinging Strike,10,gid_2016_09_19_sfnmlb_lanmlb_1,94.5,181.557,3024.963,-0.41,15.08,S,Clayton Kershaw,Strikeout,L,Four-Seam,FALSE,FALSE,TRUE,TRUE
