pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,barrel,Pitcher,Swing,Miss
KC,2020-07-23,83,-1.90455610905505,5.57818940360528,Adam Eaton,594809,543037,null,called_strike,NA,NA,NA,NA,3,null,R,L,R,WSH,NYY,S,null,null,0,0,2020,0.964620137003482,-0.756324177292434,0.69,2.62,NA,NA,NA,2,3,Bot,NA,NA,NA,NA,596142,NA,null,4.06097966714943,-120.775903832356,1.21109287912344,8.62421944481005,23.9450298150619,-40.0307569579433,3.02,1.33,NA,NA,NA,83.267,2812,6.5069789425579,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.90455610905505,null,null,null,null,null,null,null,24,1,Knuckle Curve,1,3,1,3,3,1,1,3,Standard,Standard,NA,Cole,0,0
SL,2020-07-23,89.7,-1.90135321811227,5.57433177550845,Trea Turner,607208,543037,field_out,hit_into_play,NA,NA,NA,NA,8,Trea Turner flies out to right fielder Aaron Judge.,R,R,R,WSH,NYY,X,9,fly_ball,1,2,2020,0.37688398427121,0.34918176478075,0.13,1.59,NA,NA,NA,1,3,Bot,199.64,124.9,NA,NA,596142,NA,null,4.2437596524102,-130.644752041413,-4.72063435416293,3.62044705518837,23.0605206812198,-27.4630626006259,3.47,1.59,248,77.1,39,90.838,2525,6.57042830307101,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.90135321811227,0.050,0.045,0.00,1,0,0,3,23,4,Slider,1,3,1,3,3,1,1,3,Standard,Standard,0,Cole,1,0
FF,2020-07-23,97,-2.05212028810045,5.39038185868327,Trea Turner,607208,543037,null,foul,NA,NA,NA,NA,11,null,R,R,R,WSH,NYY,S,null,null,1,1,2020,-1.06074513494672,1.35423085010728,-0.97,3.12,NA,NA,NA,1,3,Bot,NA,NA,NA,NA,596142,NA,null,5.36188019115416,-141.273223362013,-3.67552872253907,-15.4222680695602,30.9298910620514,-13.3710330751842,3.47,1.59,NA,NA,NA,97.689,2409,6.54342859202297,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-2.05212028810045,null,null,null,null,null,null,null,23,3,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,NA,Cole,1,0
SL,2020-07-23,88.1,-1.74708434567484,5.65122725930919,Trea Turner,607208,543037,null,called_strike,NA,NA,NA,NA,6,null,R,R,R,WSH,NYY,S,null,null,1,0,2020,0.38513792058981,0.432852260606031,0.43,2.67,NA,NA,NA,1,3,Bot,NA,NA,NA,NA,596142,NA,null,4.53072020070305,-128.325782488719,-2.12824405945688,3.46363573946162,23.4999463529868,-27.1455344765782,3.31,1.64,NA,NA,NA,89.264,2379,6.69856414759285,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.74708434567484,null,null,null,null,null,null,null,23,2,Slider,1,3,1,3,3,1,1,3,Standard,Standard,NA,Cole,0,0
FF,2020-07-23,97.2,-1.91917514994861,5.46036913224763,Trea Turner,607208,543037,null,ball,NA,NA,NA,NA,11,null,R,R,R,WSH,NYY,B,null,null,0,0,2020,-0.842473817922342,1.38178038887405,-0.56,3.84,NA,NA,NA,1,3,Bot,NA,NA,NA,NA,596142,NA,null,5.58721055046403,-141.480475371987,-2.01020193601896,-12.577426417388,31.245358751429,-13.3246131557357,3.4,1.71,NA,NA,NA,97.701,2375,6.48563291154064,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.91917514994861,null,null,null,null,null,null,null,23,1,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,NA,Cole,0,0
SL,2020-07-23,88.7,-1.79842932889548,5.64594018148169,Victor Robles,645302,543037,strikeout,swinging_strike,NA,NA,NA,NA,14,Victor Robles strikes out swinging.,R,R,R,WSH,NYY,S,2,null,1,2,2020,0.428196046654803,0.0334598840282908,1.04,1.07,NA,NA,NA,0,3,Bot,NA,NA,NA,NA,596142,NA,null,6.06793715565679,-129.120997887281,-5.29337737991091,3.68909611917419,24.2037839427605,-30.9764972906132,3.37,1.53,NA,NA,NA,89.338,2370,6.43958234642981,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.79842932889548,null,null,0.00,1,0,0,null,22,4,Slider,1,3,1,3,3,1,1,3,Standard,Standard,NA,Cole,1,1
SL,2020-07-23,89.6,-1.71056171679048,5.56064517822792,Victor Robles,645302,543037,null,swinging_strike,NA,NA,NA,NA,14,null,R,R,R,WSH,NYY,S,null,null,1,1,2020,0.630729059362904,0.347046875258303,1.27,1.3,NA,NA,NA,0,3,Bot,NA,NA,NA,NA,596142,NA,null,6.07714125372121,-130.356296961549,-5.3299162579779,6.0809205148889,24.9120740434698,-27.3449423093969,3.37,1.53,NA,NA,NA,90.483,2347,6.63585579382176,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.71056171679048,null,null,null,null,null,null,null,22,3,Slider,1,3,1,3,3,1,1,3,Standard,Standard,NA,Cole,1,1
FF,2020-07-23,96.5,-2.01326773995444,5.30713062915131,Victor Robles,645302,543037,null,ball,NA,NA,NA,NA,11,null,R,R,R,WSH,NYY,B,null,null,0,1,2020,-1.12261317018848,1.13577304958317,-1.02,3.25,NA,NA,NA,0,3,Bot,NA,NA,NA,NA,596142,NA,null,5.24358698359629,-140.46941304582,-2.51576946144899,-16.050680721327,31.0639392608346,-16.7528707629705,3.59,1.63,NA,NA,NA,97.217,2421,6.62546584227286,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-2.01326773995444,null,null,null,null,null,null,null,22,2,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,NA,Cole,0,0
FF,2020-07-23,96.5,-1.81518698340554,5.4111480392657,Victor Robles,645302,543037,null,called_strike,NA,NA,NA,NA,6,null,R,R,R,WSH,NYY,S,null,null,0,0,2020,-0.911806952864448,1.36851351021138,0.58,2.82,NA,NA,NA,0,3,Bot,NA,NA,NA,NA,596142,NA,null,8.50590899811588,-140.302054875951,-4.48935856104589,-13.895208011629,29.4462750552431,-13.2130174165965,3.62,1.69,NA,NA,NA,97.447,2442,6.70962939054835,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.81518698340554,null,null,null,null,null,null,null,22,1,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,NA,Cole,0,0
FF,2020-07-23,98.8,-2.08936361208479,5.46986299542999,Andrew Stevenson,664057,543037,strikeout,foul_tip,NA,NA,NA,NA,1,Andrew Stevenson strikes out on a foul tip.,R,L,R,WSH,NYY,S,2,null,0,2,2020,-0.949978889604462,1.43074061852266,-0.59,3.24,NA,NA,519346,2,2,Bot,NA,NA,NA,NA,596142,NA,null,6.34884263154434,-143.805216604744,-4.03087260965856,-14.623428030385,31.1363598154135,-11.5258921988338,3.37,1.53,NA,NA,NA,99.693,2550,6.62151881497643,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-2.08936361208479,null,null,0.00,1,0,0,null,16,5,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,NA,Cole,1,0
SL,2020-07-23,89.1,-1.97117937314409,5.59252440923325,Andrew Stevenson,664057,543037,null,foul,NA,NA,NA,NA,2,null,R,L,R,WSH,NYY,S,null,null,0,2,2020,0.562394408387257,0.172001548821519,-0.07,3.23,NA,NA,519346,2,2,Bot,NA,NA,NA,NA,596142,NA,null,3.50991978392645,-129.922711454024,-0.210811827138384,5.77086009137763,24.1756917612522,-30.3611743267713,3.37,1.53,87,78,11,90.203,2651,6.60199476770163,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.97117937314409,null,null,null,null,null,null,null,16,4,Slider,1,2,1,2,2,1,1,2,Standard,Standard,0,Cole,1,0
FF,2020-07-23,96.9,-2.03983720983004,5.48630124617289,Andrew Stevenson,664057,543037,null,foul,NA,NA,NA,NA,11,null,R,L,R,WSH,NYY,S,null,null,0,2,2020,-1.06497963600345,1.26177442145029,-0.04,3.69,NA,NA,519346,2,2,Bot,NA,NA,NA,NA,596142,NA,null,7.8024839174979,-140.977634858772,-2.16458966097895,-15.9348269045142,30.0768185050517,-14.9911908459523,3.37,1.53,NA,NA,NA,97.613,2532,6.5639153637112,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-2.03983720983004,null,null,null,null,null,null,null,16,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,NA,Cole,1,0
KC,2020-07-23,83.1,-1.95174599309339,5.65591026138332,Andrew Stevenson,664057,543037,null,called_strike,NA,NA,NA,NA,12,null,R,L,R,WSH,NYY,S,null,null,0,1,2020,1.05906435063985,-0.862400343812038,0.87,2.66,NA,NA,519346,2,2,Bot,NA,NA,NA,NA,596142,NA,null,4.39983587298173,-120.97141282185,1.30041330836871,9.54094093540617,23.6074489809703,-41.116873581512,2.98,1.31,NA,NA,NA,83.493,2866,6.52916600347184,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.95174599309339,null,null,null,null,null,null,null,16,2,Knuckle Curve,1,2,1,2,2,1,1,2,Standard,Standard,NA,Cole,0,0
FF,2020-07-23,96.9,-1.88327330050851,5.5293513543006,Andrew Stevenson,664057,543037,null,called_strike,NA,NA,NA,NA,2,null,R,L,R,WSH,NYY,S,null,null,0,0,2020,-0.995453835017925,1.28703510802503,0.2,2.97,NA,NA,519346,2,2,Bot,NA,NA,NA,NA,596142,NA,null,7.88058763276354,-140.946007786615,-4.31024216097985,-14.993076255504,29.242542494197,-14.1709887876504,3.04,1.35,NA,NA,NA,97.809,2511,6.62907134255077,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.88327330050851,null,null,null,null,null,null,null,16,1,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,NA,Cole,0,0
FF,2020-07-23,96.9,-1.911862290368,5.5344365329154,Asdrubal Cabrera,452678,543037,field_out,hit_into_play,NA,NA,NA,NA,1,Asdrubal Cabrera flies out to left fielder Brett Gardner.,R,L,R,WSH,NYY,X,7,fly_ball,2,1,2020,-1.144625263241,1.26858491742663,-0.37,3.46,NA,NA,519346,1,2,Bot,82.14,65.45,NA,NA,596142,NA,null,6.77367009108559,-140.969449430505,-2.93644877758598,-16.7791393299451,30.0258989933721,-14.7356457227562,3.37,1.53,333,97.5,45,97.621,2484,6.57020738704733,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.911862290368,0.013,0.012,0.00,1,0,0,3,15,4,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shift,Standard,0,Cole,1,0
FF,2020-07-23,96.9,-2.01099364095116,5.59488241017868,Asdrubal Cabrera,452678,543037,null,ball,NA,NA,NA,NA,11,null,R,L,R,WSH,NYY,B,null,null,1,1,2020,-0.977278952908392,1.24178827402395,-1.76,4.99,NA,NA,519346,1,2,Bot,NA,NA,NA,NA,596142,NA,null,2.92803352711074,-141.180464182084,1.06534099551709,-13.749587172356,31.0416949265336,-15.9634717371523,3.37,1.6,NA,NA,NA,97.48,2431,6.47211955727211,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-2.01099364095116,null,null,null,null,null,null,null,15,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shift,Standard,NA,Cole,0,0
FF,2020-07-23,96.9,-2.03614647589764,5.53773256588403,Asdrubal Cabrera,452678,543037,null,ball,NA,NA,NA,NA,11,null,R,L,R,WSH,NYY,B,null,null,0,1,2020,-1.01732521309254,1.27127858143671,-0.17,3.99,NA,NA,519346,1,2,Bot,NA,NA,NA,NA,596142,NA,null,7.34120015105631,-141.040149866762,-1.51507989691771,-15.2337968161829,31.2309986945182,-15.0342998481763,3.36,1.68,NA,NA,NA,97.391,2601,6.49350133781776,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-2.03614647589764,null,null,null,null,null,null,null,15,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shift,Standard,NA,Cole,0,0
FF,2020-07-23,97.4,-1.84341319631953,5.51742380115357,Asdrubal Cabrera,452678,543037,null,foul,NA,NA,NA,NA,2,null,R,L,R,WSH,NYY,S,null,null,0,0,2020,-0.997826600681336,1.35070848701516,0.19,3.07,NA,NA,519346,1,2,Bot,NA,NA,NA,NA,596142,NA,null,7.80249938310013,-141.746917026822,-4.20624487775947,-15.1860071016802,30.2391740229019,-13.1409043001547,3.37,1.53,253,75.4,36,98.252,2540,6.61235565574841,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.84341319631953,null,null,null,null,null,null,null,15,1,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shift,Standard,0,Cole,1,0
FF,2020-07-23,97.3,-1.94193137031109,5.37655918745378,Kurt Suzuki,435559,543037,field_out,hit_into_play,NA,NA,NA,NA,6,Kurt Suzuki flies out to right fielder Aaron Judge.,R,R,R,WSH,NYY,X,9,fly_ball,2,0,2020,-0.999150065688352,1.57415654911298,0.42,2.33,NA,NA,519346,0,2,Bot,207.47,100.47,NA,NA,596142,NA,null,8.66295638133513,-141.481030071227,-6.32374407178594,-15.3244750555584,29.8437466023139,-9.71163932844101,3.34,1.52,302,87.3,34,98.128,2521,6.62742276382004,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.94193137031109,0.028,0.043,0.00,1,0,0,3,14,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shift,Standard,0,Cole,1,0
FF,2020-07-23,97.4,-1.75799111073935,5.57376348090143,Kurt Suzuki,435559,543037,null,ball,NA,NA,NA,NA,12,null,R,R,R,WSH,NYY,B,null,null,1,0,2020,-0.73080158798572,1.5547077850477,1.03,3.54,NA,NA,519346,0,2,Bot,NA,NA,NA,NA,596142,NA,null,9.21169030837171,-141.601910881939,-3.55564878132822,-11.8797162697352,30.9597772877453,-10.577584575021,3.17,1.52,NA,NA,NA,98.001,2492,6.58109180257579,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.75799111073935,null,null,null,null,null,null,null,14,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shift,Standard,NA,Cole,0,0
FF,2020-07-23,96.7,-1.78189649359533,5.68144654702344,Kurt Suzuki,435559,543037,null,ball,NA,NA,NA,NA,11,null,R,R,R,WSH,NYY,B,null,null,0,0,2020,-0.904245111115663,1.38901502881698,-0.42,3.51,NA,NA,519346,0,2,Bot,NA,NA,NA,NA,596142,NA,null,5.71501097414897,-140.699481928982,-3.45004547002357,-13.2907399656466,30.4070130240399,-13.1000173832541,3.29,1.46,NA,NA,NA,97.372,2471,6.56910023504716,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.78189649359533,null,null,null,null,null,null,null,14,1,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shift,Standard,NA,Cole,0,0
SL,2020-07-23,90.4,-1.92378445232214,5.58968019490812,Eric Thames,519346,543037,hit_by_pitch,hit_by_pitch,NA,NA,NA,NA,14,Eric Thames hit by pitch.,R,L,R,WSH,NYY,B,null,null,0,1,2020,0.707345447367632,0.0502423261583441,2.25,-0.1,NA,NA,NA,0,2,Bot,NA,NA,NA,NA,596142,NA,null,8.91799073618365,-131.260506211185,-8.37379178260421,6.48656563995725,25.6152888541752,-30.0780772756564,3.23,1.48,NA,NA,NA,90.812,2523,6.48348465239002,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.92378445232214,null,null,0.70,1,0,0,null,13,2,Slider,1,2,1,2,2,1,1,2,Infield shift,Standard,NA,Cole,0,0
KC,2020-07-23,85.3,-1.94742897093823,5.64257884288427,Eric Thames,519346,543037,null,swinging_strike,NA,NA,NA,NA,14,null,R,L,R,WSH,NYY,S,null,null,0,0,2020,1.0207372648634,-0.737687974571463,0.55,1.23,NA,NA,NA,0,2,Bot,NA,NA,NA,NA,596142,NA,null,3.84445728303505,-124.217639385518,-2.61406901537554,9.82598718953717,24.4715881180408,-39.5155126014801,3.23,1.48,NA,NA,NA,85.722,2867,6.48268011625139,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.94742897093823,null,null,null,null,null,null,null,13,1,Knuckle Curve,1,2,1,2,2,1,1,2,Infield shift,Standard,NA,Cole,1,1
SL,2020-07-23,88.8,-1.84539588878403,5.64718558963158,Howie Kendrick,435062,543037,strikeout,called_strike,NA,NA,NA,NA,12,Howie Kendrick called out on strikes.,R,R,R,WSH,NYY,S,2,null,1,2,2020,0.498208420563893,0.181984473557508,1.18,2.33,NA,NA,NA,2,1,Bot,NA,NA,NA,NA,596142,NA,null,6.38842389068614,-129.256759894474,-2.51487429416461,4.44737007996608,23.9738223101544,-29.8324127977477,3.14,1.34,NA,NA,NA,89.585,2513,6.51011988908186,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.84539588878403,null,null,0.00,1,0,0,null,9,4,Slider,1,2,1,2,2,1,1,2,Standard,Standard,NA,Cole,0,0
FF,2020-07-23,97.6,-1.97813276938296,5.4327748803455,Howie Kendrick,435062,543037,null,swinging_strike,NA,NA,NA,NA,2,null,R,R,R,WSH,NYY,S,null,null,1,1,2020,-1.15234440231304,1.29543945512832,-0.26,2.92,NA,NA,NA,2,1,Bot,NA,NA,NA,NA,596142,NA,null,7.29688661736832,-141.978317402014,-4.28465052944739,-17.2241425824891,30.1930572660381,-13.8146062981461,3.32,1.51,NA,NA,NA,98.36,2541,6.57227297354858,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.97813276938296,null,null,null,null,null,null,null,9,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,NA,Cole,1,1
SL,2020-07-23,86.7,-2.01050797745163,5.59630669411107,Howie Kendrick,435062,543037,null,called_strike,NA,NA,NA,NA,2,null,R,R,R,WSH,NYY,S,null,null,1,0,2020,0.565822982785476,0.168222248178831,0.2,3.08,NA,NA,NA,2,1,Bot,NA,NA,NA,NA,596142,NA,null,4.14701084106227,-126.304310328521,-0.228570076157316,5.35777430543643,22.8559294320237,-30.5083541740051,3.04,1.38,NA,NA,NA,87.301,2543,6.35807629032122,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-2.01050797745163,null,null,null,null,null,null,null,9,2,Slider,1,2,1,2,2,1,1,2,Standard,Standard,NA,Cole,0,0
FF,2020-07-23,96,-1.87840487307814,5.66676291884428,Howie Kendrick,435062,543037,null,ball,NA,NA,NA,NA,11,null,R,R,R,WSH,NYY,B,null,null,0,0,2020,-1.00182679970027,1.36836304501427,-0.05,3.3,NA,NA,NA,2,1,Bot,NA,NA,NA,NA,596142,NA,null,7.13422098177507,-139.682856277316,-3.83130252119285,-14.6692617741199,28.6971279639919,-13.5230953297601,3.05,1.42,NA,NA,NA,96.794,2523,6.55090635095005,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.87840487307814,null,null,null,null,null,null,null,9,1,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,NA,Cole,0,0
FF,2020-07-23,97,-2.10246257595249,5.51116162251671,Starlin Castro,516770,543037,field_out,hit_into_play,NA,NA,NA,NA,1,"Starlin Castro grounds out, third baseman Gio Urshela to first baseman Luke Voit.",R,R,R,WSH,NYY,X,5,ground_ball,0,0,2020,-1.12606398627167,1.30192377007701,-0.39,3.17,NA,NA,NA,1,1,Bot,94.48,161.14,NA,NA,596142,NA,null,7.19252205445065,-141.173567003463,-3.73644411482667,-16.6735864812528,30.559759917631,-14.0667097482809,3.47,1.59,24,95.2,-7,97.583,2505,6.4987384166544,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-2.10246257595249,0.268,0.247,0.00,1,0,0,2,8,1,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,0,Cole,1,0
FF,2020-07-23,98.1,-2.09492683925099,5.43163102937644,Adam Eaton,594809,543037,home_run,hit_into_play_score,NA,NA,NA,NA,5,Adam Eaton homers (1) on a fly ball to right center field.,R,L,R,WSH,NYY,X,null,fly_ball,2,2,2020,-1.28474808212307,1.30248245448884,0.23,2.37,NA,NA,NA,1,1,Bot,195.43,40.89,NA,NA,596142,NA,null,9.31530500226708,-142.535018215029,-5.85087014995115,-19.6630613416557,33.0082910337118,-13.2226931078182,3.29,1.49,406,102.5,31,98.667,2602,6.7071242846593,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-2.09492683925099,0.770,1.468,2.00,1,0,3,6,7,7,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,1,Cole,1,0
SL,2020-07-23,89.4,-2.05178982898801,5.58685396510466,Adam Eaton,594809,543037,null,foul,NA,NA,NA,NA,9,null,R,L,R,WSH,NYY,S,null,null,2,2,2020,0.409565805966956,0.331475869028754,0.81,1.46,NA,NA,NA,1,1,Bot,NA,NA,NA,NA,596142,NA,null,6.20803783915208,-130.139929203027,-4.98850728310455,3.61474844128079,22.966274342919,-27.6405911776226,3.29,1.49,NA,NA,NA,90.391,2678,6.51966320253856,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-2.05178982898801,null,null,null,null,null,null,null,7,6,Slider,0,2,0,2,2,0,0,2,Standard,Standard,NA,Cole,1,0
FF,2020-07-23,98.6,-2.14472760201853,5.49507773384248,Adam Eaton,594809,543037,null,foul,NA,NA,NA,NA,11,null,R,L,R,WSH,NYY,S,null,null,2,2,2020,-1.08303037344755,1.31593483694122,-0.47,3.48,NA,NA,NA,1,1,Bot,NA,NA,NA,NA,596142,NA,null,7.10731984070008,-143.394460501327,-3.10341943098744,-16.5855317145186,33.019241945686304,-13.4897902849815,3.29,1.49,214,78.4,59,99.109,2548,6.59584340278409,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-2.14472760201853,null,null,null,null,null,null,null,7,5,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,0,Cole,1,0
FF,2020-07-23,97.6,-2.06606891741219,5.49917464075378,Adam Eaton,594809,543037,null,foul,NA,NA,NA,NA,8,null,R,L,R,WSH,NYY,S,null,null,2,1,2020,-1.17647052553187,1.39683740546816,-0.23,1.8,NA,NA,NA,1,1,Bot,NA,NA,NA,NA,596142,NA,null,7.65698566253057,-141.719579609354,-7.65450683080508,-17.6042185641514,32.2612875194629,-11.7525711957717,3.29,1.49,189,72.3,34,97.855,2563,6.54226241759557,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-2.06606891741219,null,null,null,null,null,null,null,7,4,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,0,Cole,1,0
FF,2020-07-23,97.9,-2.06058905696817,5.49544054258566,Adam Eaton,594809,543037,null,swinging_strike,NA,NA,NA,NA,2,null,R,L,R,WSH,NYY,S,null,null,2,0,2020,-1.11151736671252,1.3485816327923,0.01,2.88,NA,NA,NA,1,1,Bot,NA,NA,NA,NA,596142,NA,null,8.1795261162189,-142.397901707342,-4.70177590612002,-16.9921785064603,32.2147721470878,-12.9102238719327,3.29,1.49,NA,NA,NA,98.254,2459,6.47859272580171,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-2.06058905696817,null,null,null,null,null,null,null,7,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,NA,Cole,1,1
FF,2020-07-23,97.6,-2.04905746677285,5.48886476181159,Adam Eaton,594809,543037,null,ball,NA,NA,NA,NA,14,null,R,L,R,WSH,NYY,B,null,null,1,0,2020,-1.23823045567081,1.36773202863688,1.47,1.52,NA,NA,NA,1,1,Bot,NA,NA,NA,NA,596142,NA,null,12.3451488254033,-141.475287802735,-8.3385591468097,-19.4111426988306,31.5010170652563,-11.9587319288249,3,1.41,NA,NA,NA,97.873,2544,6.60091914263686,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-2.04905746677285,null,null,null,null,null,null,null,7,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Strategic,Standard,NA,Cole,0,0
FF,2020-07-23,96.6,-1.98073664178136,5.61174635986212,Adam Eaton,594809,543037,null,ball,NA,NA,NA,NA,12,null,R,L,R,WSH,NYY,B,null,null,0,0,2020,-0.945165867577467,1.56859657193224,0.86,2.32,NA,NA,NA,1,1,Bot,NA,NA,NA,NA,596142,NA,null,9.75318128395176,-140.178539182516,-6.78241115708942,-14.6577529730367,31.425492637012,-10.0851199180825,2.99,1.34,NA,NA,NA,97.077,2569,6.69396233779691,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.98073664178136,null,null,null,null,null,null,null,7,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Strategic,Standard,NA,Cole,0,0
FF,2020-07-23,96.4,-1.94338563426477,5.55573545340696,Trea Turner,607208,543037,field_out,hit_into_play,NA,NA,NA,NA,13,Trea Turner flies out to center fielder Aaron Hicks.,R,R,R,WSH,NYY,X,8,fly_ball,3,1,2020,-1.13225331357891,1.38601254651047,-0.07,1.26,NA,NA,NA,0,1,Bot,161.09,77.5,NA,NA,596142,NA,null,7.61263190043848,-140.053499747238,-9.06285258098525,-16.5891533477059,29.8613477292675,-12.0522808120913,3.47,1.59,301,85,37,97.259,2548,6.73867268856973,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.94338563426477,0.021,0.026,0.00,1,0,0,3,6,5,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,0,Cole,1,0
FF,2020-07-23,97.4,-1.86645654419294,5.64227033161403,Trea Turner,607208,543037,null,ball,NA,NA,NA,NA,14,null,R,R,R,WSH,NYY,B,null,null,2,1,2020,-0.775644138013494,1.38634189629268,0.99,2.53,NA,NA,NA,0,1,Bot,NA,NA,NA,NA,596142,NA,null,9.45483069682648,-141.468422882401,-6.03452162951644,-12.5240801719673,31.0777966918153,-12.3157269800988,3.4,1.7,NA,NA,NA,97.7,2545,6.47710752536358,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.86645654419294,null,null,null,null,null,null,null,6,4,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,NA,Cole,0,0
FF,2020-07-23,96.2,-1.98728093766518,5.55460502672291,Trea Turner,607208,543037,null,ball,NA,NA,NA,NA,11,null,R,R,R,WSH,NYY,B,null,null,1,1,2020,-1.09823839347396,1.38470231915804,-1.26,3.86,NA,NA,NA,0,1,Bot,NA,NA,NA,NA,596142,NA,null,4.45085579633646,-140.083750268364,-2.06214636534759,-15.4676089349928,31.7495127078563,-13.6855200539015,3.35,1.7,NA,NA,NA,96.622,2508,6.49941749594529,630851,543037,596142,572228,642180,570482,650402,458731,543305,592450,-1.98728093766518,null,null,null,null,null,null,null,6,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,NA,Cole,0,0
